Time	Displacement	Forcewasher
sec	inches	lbf
3.4820E-2	 3.330E+0	-9.766E-1
3.4840E-2	 3.330E+0	-1.953E+0
3.4860E-2	 3.330E+0	-1.953E+0
3.4880E-2	 3.330E+0	-1.465E+0
3.4900E-2	 3.330E+0	-1.465E+0
3.4920E-2	 3.330E+0	-9.766E-1
3.4940E-2	 3.335E+0	-1.465E+0
3.4960E-2	 3.330E+0	-1.465E+0
3.4980E-2	 3.335E+0	-1.465E+0
3.5000E-2	 3.335E+0	-1.465E+0
3.5020E-2	 3.340E+0	-1.465E+0
3.5040E-2	 3.340E+0	-1.465E+0
3.5060E-2	 3.340E+0	-1.465E+0
3.5080E-2	 3.340E+0	-1.953E+0
3.5100E-2	 3.340E+0	-2.441E+0
3.5120E-2	 3.340E+0	-9.766E-1
3.5140E-2	 3.340E+0	 4.883E-1
3.5160E-2	 3.340E+0	-4.883E-1
3.5180E-2	 3.345E+0	-2.441E+0
3.5200E-2	 3.345E+0	-2.930E+0
3.5220E-2	 3.345E+0	 9.766E-1
3.5240E-2	 3.345E+0	 4.883E+0
3.5260E-2	 3.345E+0	 2.930E+0
3.5280E-2	 3.350E+0	-9.766E-1
3.5300E-2	 3.350E+0	-3.418E+0
3.5320E-2	 3.350E+0	 0.000E+0
3.5340E-2	 3.350E+0	 1.953E+0
3.5360E-2	 3.350E+0	 1.465E+0
3.5380E-2	 3.350E+0	-4.883E-1
3.5400E-2	 3.350E+0	-1.465E+0
3.5420E-2	 3.354E+0	-2.930E+0
3.5440E-2	 3.354E+0	-2.441E+0
3.5460E-2	 3.354E+0	-9.766E-1
3.5480E-2	 3.354E+0	 4.883E-1
3.5500E-2	 3.354E+0	-1.465E+0
3.5520E-2	 3.359E+0	-3.906E+0
3.5540E-2	 3.354E+0	-2.930E+0
3.5560E-2	 3.359E+0	 9.766E-1
3.5580E-2	 3.359E+0	 1.953E+0
3.5600E-2	 3.359E+0	 0.000E+0
3.5620E-2	 3.359E+0	-2.930E+0
3.5640E-2	 3.359E+0	-1.953E+0
3.5660E-2	 3.359E+0	-4.883E-1
3.5680E-2	 3.364E+0	 4.883E-1
3.5700E-2	 3.364E+0	 0.000E+0
3.5720E-2	 3.364E+0	-1.465E+0
3.5740E-2	 3.369E+0	-2.441E+0
3.5760E-2	 3.364E+0	-1.953E+0
3.5780E-2	 3.369E+0	-1.465E+0
3.5800E-2	 3.369E+0	-9.766E-1
3.5820E-2	 3.369E+0	-9.766E-1
3.5840E-2	 3.369E+0	-1.953E+0
3.5860E-2	 3.369E+0	-1.953E+0
3.5880E-2	 3.369E+0	-2.441E+0
3.5900E-2	 3.369E+0	-1.953E+0
3.5920E-2	 3.374E+0	-1.465E+0
3.5940E-2	 3.374E+0	-4.883E-1
3.5960E-2	 3.374E+0	-9.766E-1
3.5980E-2	 3.374E+0	-9.766E-1
3.6000E-2	 3.374E+0	-4.883E-1
3.6020E-2	 3.379E+0	 9.766E-1
3.6040E-2	 3.379E+0	 1.465E+0
3.6060E-2	 3.379E+0	 9.766E-1
3.6080E-2	 3.379E+0	-9.766E-1
3.6100E-2	 3.379E+0	-9.766E-1
3.6120E-2	 3.379E+0	 0.000E+0
3.6140E-2	 3.384E+0	 9.766E-1
3.6160E-2	 3.384E+0	 0.000E+0
3.6180E-2	 3.384E+0	-1.953E+0
3.6200E-2	 3.384E+0	-2.441E+0
3.6220E-2	 3.384E+0	-1.465E+0
3.6240E-2	 3.384E+0	-4.883E-1
3.6260E-2	 3.384E+0	-4.883E-1
3.6280E-2	 3.389E+0	-1.465E+0
3.6300E-2	 3.389E+0	-1.953E+0
3.6320E-2	 3.389E+0	-1.465E+0
3.6340E-2	 3.394E+0	-1.465E+0
3.6360E-2	 3.389E+0	-9.766E-1
3.6380E-2	 3.389E+0	-9.766E-1
3.6400E-2	 3.394E+0	-9.766E-1
3.6420E-2	 3.394E+0	-1.953E+0
3.6440E-2	 3.394E+0	-1.465E+0
3.6460E-2	 3.394E+0	-9.766E-1
3.6480E-2	 3.394E+0	-4.883E-1
3.6500E-2	 3.394E+0	-9.766E-1
3.6520E-2	 3.398E+0	-1.953E+0
3.6540E-2	 3.398E+0	-1.465E+0
3.6560E-2	 3.398E+0	-4.883E-1
3.6580E-2	 3.398E+0	-4.883E-1
3.6600E-2	 3.398E+0	-9.766E-1
3.6620E-2	 3.403E+0	-1.953E+0
3.6640E-2	 3.403E+0	-9.766E-1
3.6660E-2	 3.398E+0	-9.766E-1
3.6680E-2	 3.403E+0	-1.465E+0
3.6700E-2	 3.403E+0	-1.465E+0
3.6720E-2	 3.403E+0	-9.766E-1
3.6740E-2	 3.403E+0	-4.883E-1
3.6760E-2	 3.408E+0	-1.465E+0
3.6780E-2	 3.408E+0	-1.465E+0
3.6800E-2	 3.408E+0	-9.766E-1
3.6820E-2	 3.408E+0	-1.465E+0
3.6840E-2	 3.408E+0	-1.465E+0
3.6860E-2	 3.413E+0	-1.953E+0
3.6880E-2	 3.408E+0	-1.953E+0
3.6900E-2	 3.413E+0	-1.953E+0
3.6920E-2	 3.413E+0	-1.953E+0
3.6940E-2	 3.413E+0	-1.465E+0
3.6960E-2	 3.413E+0	-9.766E-1
3.6980E-2	 3.413E+0	-9.766E-1
3.7000E-2	 3.418E+0	-1.465E+0
3.7020E-2	 3.418E+0	-9.766E-1
3.7040E-2	 3.418E+0	-4.883E-1
3.7060E-2	 3.418E+0	-4.883E-1
3.7080E-2	 3.418E+0	-9.766E-1
3.7100E-2	 3.423E+0	-1.465E+0
3.7120E-2	 3.423E+0	-1.465E+0
3.7140E-2	 3.418E+0	-9.766E-1
3.7160E-2	 3.423E+0	-9.766E-1
3.7180E-2	 3.423E+0	-1.953E+0
3.7200E-2	 3.423E+0	-1.953E+0
3.7220E-2	 3.423E+0	-1.953E+0
3.7240E-2	 3.423E+0	-1.465E+0
3.7260E-2	 3.423E+0	-9.766E-1
3.7280E-2	 3.428E+0	-1.465E+0
3.7300E-2	 3.428E+0	-1.953E+0
3.7320E-2	 3.428E+0	-1.953E+0
3.7340E-2	 3.428E+0	-1.465E+0
3.7360E-2	 3.428E+0	-4.883E-1
3.7380E-2	 3.433E+0	-4.883E-1
3.7400E-2	 3.433E+0	-4.883E-1
3.7420E-2	 3.433E+0	-1.953E+0
3.7440E-2	 3.433E+0	-9.766E-1
3.7460E-2	 3.433E+0	 4.883E-1
3.7480E-2	 3.437E+0	 1.465E+0
3.7500E-2	 3.437E+0	 0.000E+0
3.7520E-2	 3.437E+0	-1.465E+0
3.7540E-2	 3.437E+0	-9.766E-1
3.7560E-2	 3.437E+0	 9.766E-1
3.7580E-2	 3.442E+0	 1.465E+0
3.7600E-2	 3.442E+0	 0.000E+0
3.7620E-2	 3.442E+0	-1.465E+0
3.7640E-2	 3.437E+0	-1.465E+0
3.7660E-2	 3.442E+0	-1.465E+0
3.7680E-2	 3.442E+0	-1.465E+0
3.7700E-2	 3.447E+0	-9.766E-1
3.7720E-2	 3.442E+0	-9.766E-1
3.7740E-2	 3.442E+0	-1.465E+0
3.7760E-2	 3.447E+0	-1.953E+0
3.7780E-2	 3.452E+0	-1.465E+0
3.7800E-2	 3.447E+0	-9.766E-1
3.7820E-2	 3.447E+0	-9.766E-1
3.7840E-2	 3.447E+0	-1.465E+0
3.7860E-2	 3.452E+0	-1.953E+0
3.7880E-2	 3.452E+0	-1.953E+0
3.7900E-2	 3.452E+0	-2.441E+0
3.7920E-2	 3.452E+0	-1.953E+0
3.7940E-2	 3.452E+0	-1.465E+0
3.7960E-2	 3.452E+0	-1.953E+0
3.7980E-2	 3.457E+0	-2.441E+0
3.8000E-2	 3.457E+0	-1.953E+0
3.8020E-2	 3.457E+0	-9.766E-1
3.8040E-2	 3.457E+0	 4.883E-1
3.8060E-2	 3.457E+0	 0.000E+0
3.8080E-2	 3.462E+0	-1.465E+0
3.8100E-2	 3.462E+0	-1.465E+0
3.8120E-2	 3.457E+0	-4.883E-1
3.8140E-2	 3.462E+0	 4.883E-1
3.8160E-2	 3.462E+0	-4.883E-1
3.8180E-2	 3.467E+0	-1.465E+0
3.8200E-2	 3.462E+0	-2.441E+0
3.8220E-2	 3.462E+0	-1.465E+0
3.8240E-2	 3.462E+0	-9.766E-1
3.8260E-2	 3.467E+0	-4.883E-1
3.8280E-2	 3.467E+0	-1.465E+0
3.8300E-2	 3.467E+0	-1.953E+0
3.8320E-2	 3.467E+0	-2.441E+0
3.8340E-2	 3.467E+0	-1.953E+0
3.8360E-2	 3.472E+0	-9.766E-1
3.8380E-2	 3.472E+0	-9.766E-1
3.8400E-2	 3.472E+0	-1.465E+0
3.8420E-2	 3.472E+0	-1.953E+0
3.8440E-2	 3.472E+0	-1.953E+0
3.8460E-2	 3.472E+0	-4.883E-1
3.8480E-2	 3.472E+0	-9.766E-1
3.8500E-2	 3.477E+0	-9.766E-1
3.8520E-2	 3.477E+0	-9.766E-1
3.8540E-2	 3.477E+0	-9.766E-1
3.8560E-2	 3.477E+0	-4.883E-1
3.8580E-2	 3.481E+0	 0.000E+0
3.8600E-2	 3.477E+0	 0.000E+0
3.8620E-2	 3.481E+0	-4.883E-1
3.8640E-2	 3.481E+0	-9.766E-1
3.8660E-2	 3.481E+0	-1.465E+0
3.8680E-2	 3.481E+0	-9.766E-1
3.8700E-2	 3.481E+0	 0.000E+0
3.8720E-2	 3.481E+0	 0.000E+0
3.8740E-2	 3.481E+0	-9.766E-1
3.8760E-2	 3.486E+0	-1.953E+0
3.8780E-2	 3.486E+0	-1.465E+0
3.8800E-2	 3.486E+0	-9.766E-1
3.8820E-2	 3.486E+0	-4.883E-1
3.8840E-2	 3.486E+0	-9.766E-1
3.8860E-2	 3.491E+0	-1.465E+0
3.8880E-2	 3.491E+0	-1.465E+0
3.8900E-2	 3.491E+0	-1.953E+0
3.8920E-2	 3.491E+0	-9.766E-1
3.8940E-2	 3.491E+0	 0.000E+0
3.8960E-2	 3.491E+0	-9.766E-1
3.8980E-2	 3.491E+0	-1.465E+0
3.9000E-2	 3.496E+0	-1.953E+0
3.9020E-2	 3.491E+0	-4.883E-1
3.9040E-2	 3.496E+0	 0.000E+0
3.9060E-2	 3.496E+0	 0.000E+0
3.9080E-2	 3.501E+0	-9.766E-1
3.9100E-2	 3.501E+0	-1.465E+0
3.9120E-2	 3.496E+0	-4.883E-1
3.9140E-2	 3.501E+0	 0.000E+0
3.9160E-2	 3.501E+0	 0.000E+0
3.9180E-2	 3.501E+0	-4.883E-1
3.9200E-2	 3.501E+0	-9.766E-1
3.9220E-2	 3.501E+0	-1.465E+0
3.9240E-2	 3.506E+0	-9.766E-1
3.9260E-2	 3.506E+0	-9.766E-1
3.9280E-2	 3.506E+0	-9.766E-1
3.9300E-2	 3.506E+0	-1.465E+0
3.9320E-2	 3.506E+0	-1.465E+0
3.9340E-2	 3.511E+0	-1.465E+0
3.9360E-2	 3.506E+0	-9.766E-1
3.9380E-2	 3.511E+0	-9.766E-1
3.9400E-2	 3.511E+0	-9.766E-1
3.9420E-2	 3.511E+0	-9.766E-1
3.9440E-2	 3.511E+0	-9.766E-1
3.9460E-2	 3.516E+0	-9.766E-1
3.9480E-2	 3.516E+0	-1.465E+0
3.9500E-2	 3.516E+0	-1.465E+0
3.9520E-2	 3.511E+0	-9.766E-1
3.9540E-2	 3.516E+0	-9.766E-1
3.9560E-2	 3.516E+0	-1.953E+0
3.9580E-2	 3.516E+0	-1.953E+0
3.9600E-2	 3.516E+0	-9.766E-1
3.9620E-2	 3.521E+0	-4.883E-1
3.9640E-2	 3.521E+0	-9.766E-1
3.9660E-2	 3.521E+0	-1.465E+0
3.9680E-2	 3.521E+0	-9.766E-1
3.9700E-2	 3.521E+0	 0.000E+0
3.9720E-2	 3.525E+0	 4.883E-1
3.9740E-2	 3.521E+0	 0.000E+0
3.9760E-2	 3.525E+0	-4.883E-1
3.9780E-2	 3.525E+0	-4.883E-1
3.9800E-2	 3.525E+0	-4.883E-1
3.9820E-2	 3.525E+0	 0.000E+0
3.9840E-2	 3.530E+0	 0.000E+0
3.9860E-2	 3.525E+0	-4.883E-1
3.9880E-2	 3.525E+0	-1.465E+0
3.9900E-2	 3.530E+0	-1.465E+0
3.9920E-2	 3.530E+0	-9.766E-1
3.9940E-2	 3.530E+0	-4.883E-1
3.9960E-2	 3.530E+0	-1.465E+0
3.9980E-2	 3.535E+0	-1.953E+0
4.0000E-2	 3.535E+0	-2.441E+0
4.0020E-2	 3.535E+0	-1.465E+0
4.0040E-2	 3.535E+0	-1.465E+0
4.0060E-2	 3.535E+0	-1.465E+0
4.0080E-2	 3.535E+0	-1.465E+0
4.0100E-2	 3.540E+0	-1.465E+0
4.0120E-2	 3.540E+0	-9.766E-1
4.0140E-2	 3.540E+0	-9.766E-1
4.0160E-2	 3.540E+0	-9.766E-1
4.0180E-2	 3.540E+0	-9.766E-1
4.0200E-2	 3.540E+0	-9.766E-1
4.0220E-2	 3.540E+0	-9.766E-1
4.0240E-2	 3.540E+0	-9.766E-1
4.0260E-2	 3.545E+0	-9.766E-1
4.0280E-2	 3.545E+0	-4.883E-1
4.0300E-2	 3.545E+0	-9.766E-1
4.0320E-2	 3.545E+0	-1.465E+0
4.0340E-2	 3.545E+0	-1.465E+0
4.0360E-2	 3.550E+0	-1.465E+0
4.0380E-2	 3.550E+0	-1.465E+0
4.0400E-2	 3.550E+0	-1.953E+0
4.0420E-2	 3.550E+0	-1.465E+0
4.0440E-2	 3.550E+0	-1.465E+0
4.0460E-2	 3.550E+0	-1.465E+0
4.0480E-2	 3.555E+0	-9.766E-1
4.0500E-2	 3.555E+0	-9.766E-1
4.0520E-2	 3.555E+0	 0.000E+0
4.0540E-2	 3.550E+0	-4.883E-1
4.0560E-2	 3.555E+0	-4.883E-1
4.0580E-2	 3.560E+0	-4.883E-1
4.0600E-2	 3.560E+0	-4.883E-1
4.0620E-2	 3.560E+0	 0.000E+0
4.0640E-2	 3.555E+0	-4.883E-1
4.0660E-2	 3.560E+0	-9.766E-1
4.0680E-2	 3.560E+0	-1.465E+0
4.0700E-2	 3.564E+0	-1.465E+0
4.0720E-2	 3.560E+0	-1.465E+0
4.0740E-2	 3.560E+0	-1.465E+0
4.0760E-2	 3.564E+0	-1.465E+0
4.0780E-2	 3.564E+0	-1.953E+0
4.0800E-2	 3.564E+0	-1.953E+0
4.0820E-2	 3.564E+0	-1.465E+0
4.0840E-2	 3.569E+0	-9.766E-1
4.0860E-2	 3.569E+0	-9.766E-1
